series,time_idx,value
0,56684,1618.5
0,56685,1708.0
0,56686,1690.0
0,56687,1713.0
0,56688,1693.0
0,56689,1716.0
0,56690,1695.0
0,56691,1714.0
0,56692,1694.0
0,56693,1717.0
0,56694,1695.0
0,56695,1718.0
0,56696,1697.0
0,56697,1620.5
0,56698,1618.5
0,56699,1620.5
0,56700,1620.5
0,56701,1620.5
0,56702,1620.5
0,56703,1618.5
0,56704,1618.5
0,56705,1618.5
0,56706,1679.0
0,56707,1704.0
0,56708,1687.0
0,56709,1709.0
0,56710,1689.0
0,56711,1712.0
0,56712,1688.0
0,56713,1712.0
0,56714,1692.0
0,56715,1714.0
0,56716,1693.0
0,56717,1716.0
0,56718,1618.5
0,56719,1618.5
0,56720,1618.5
0,56721,1618.5
0,56722,1618.5
0,56723,1618.5
0,56724,1707.0
0,56725,1689.0
0,56726,1713.0
0,56727,1693.0
0,56728,1716.0
0,56729,1694.0
0,56730,1713.0
0,56731,1694.0
0,56732,1717.0
0,56733,1695.0
0,56734,1717.0
0,56735,1697.0
0,56736,1620.5
0,56737,1618.5
0,56738,1620.5
0,56739,1618.5
0,56740,1618.5
0,56741,1618.5
0,56742,1620.5
0,56743,1618.5
0,56744,1618.5
0,56745,1683.0
0,56746,1709.0
0,56747,1690.0
0,56748,1713.0
0,56749,1693.0
0,56750,1716.0
0,56751,1690.0
0,56752,1716.0
0,56753,1694.0
0,56754,1717.0
0,56755,1695.0
0,56756,1718.0
0,56757,1620.5
0,56758,1618.5
0,56759,1620.5
0,56760,1618.5
0,56761,1620.5
0,56762,1620.5
0,56763,1708.0
0,56764,1692.0
0,56765,1714.0
0,56766,1694.0
0,56767,1717.0
0,56768,1695.0
0,56769,1714.0
0,56770,1695.0
0,56771,1718.0
0,56772,1697.0
0,56773,1719.0
0,56774,1698.0
0,56775,1620.5
0,56776,1618.5
0,56777,1620.5
0,56778,1620.5
0,56779,1620.5
0,56780,1620.5
0,56781,1620.5
0,56782,1620.5
0,56783,1620.5
0,56784,1684.0
0,56785,1709.0
0,56786,1690.0
0,56787,1713.0
0,56788,1693.0
0,56789,1716.0
0,56790,1692.0
0,56791,1716.0
0,56792,1694.0
0,56793,1717.0
0,56794,1695.0
0,56795,1718.0
0,56796,1620.5
0,56797,1620.5
0,56798,1620.5
0,56799,1620.5
0,56800,1620.5
0,56801,1620.5
0,56802,1709.0
0,56803,1692.0
0,56804,1714.0
0,56805,1694.0
0,56806,1717.0
0,56807,1695.0
0,56808,1714.0
0,56809,1695.0
0,56810,1718.0
0,56811,1697.0
0,56812,1719.0
0,56813,1698.0
0,56814,1620.5
0,56815,1620.5
0,56816,1620.5
0,56817,1620.5
0,56818,1620.5
0,56819,1620.5
0,56820,1620.5
0,56821,1620.5
0,56822,1620.5
0,56823,1679.0
0,56824,1704.0
0,56825,1687.0
0,56826,1709.0
0,56827,1689.0
0,56828,1712.0
0,56829,1688.0
0,56830,1712.0
0,56831,1692.0
0,56832,1714.0
0,56833,1693.0
0,56834,1716.0
0,56835,1618.5
0,56836,1618.5
0,56837,1618.5
0,56838,1618.5
0,56839,1618.5
0,56840,1618.5
0,56841,1707.0
0,56842,1690.0
0,56843,1713.0
0,56844,1693.0
0,56845,1716.0
0,56846,1694.0
0,56847,1713.0
0,56848,1694.0
0,56849,1717.0
0,56850,1695.0
0,56851,1718.0
0,56852,1697.0
0,56853,1620.5
0,56854,1618.5
0,56855,1618.5
0,56856,1618.5
0,56857,1618.5
0,56858,1618.5
0,56859,1618.5
0,56860,1618.5
0,56861,1618.5
0,56862,1683.0
0,56863,1708.0
0,56864,1690.0
0,56865,1713.0
0,56866,1693.0
0,56867,1716.0
0,56868,1690.0
0,56869,1714.0
0,56870,1694.0
0,56871,1717.0
0,56872,1695.0
0,56873,1718.0
0,56874,1620.5
0,56875,1618.5
0,56876,1620.5
0,56877,1620.5
0,56878,1620.5
0,56879,1620.5
0,56880,1708.0
0,56881,1692.0
0,56882,1714.0
0,56883,1694.0
0,56884,1717.0
0,56885,1697.0
0,56886,1714.0
0,56887,1695.0
0,56888,1718.0
0,56889,1697.0
0,56890,1719.0
0,56891,1698.0
0,56892,1620.5
0,56893,1620.5
0,56894,1620.5
0,56895,1620.5
0,56896,1620.5
0,56897,1620.5
0,56898,1620.5
0,56899,1620.5
0,56900,1618.5
0,56901,1684.0
0,56902,1709.0
0,56903,1690.0
0,56904,1714.0
0,56905,1693.0
0,56906,1716.0
0,56907,1692.0
0,56908,1716.0
0,56909,1694.0
0,56910,1717.0
0,56911,1695.0
0,56912,1718.0
0,56913,1620.5
0,56914,1620.5
0,56915,1620.5
0,56916,1620.5
0,56917,1620.5
0,56918,1620.5
0,56919,1709.0
0,56920,1692.0
0,56921,1714.0
0,56922,1694.0
0,56923,1717.0
0,56924,1695.0
0,56925,1714.0
0,56926,1694.0
0,56927,1718.0
0,56928,1697.0
0,56929,1719.0
0,56930,1698.0
0,56931,1620.5
0,56932,1620.5
0,56933,1620.5
0,56934,1620.5
0,56935,1620.5
0,56936,1620.5
0,56937,1620.5
0,56938,1620.5
0,56939,1620.5
0,56940,1684.0
0,56941,1709.0
0,56942,1692.0
0,56943,1714.0
0,56944,1693.0
0,56945,1716.0
0,56946,1692.0
0,56947,1716.0
0,56948,1694.0
0,56949,1717.0
0,56950,1695.0
0,56951,1718.0
0,56952,1620.5
0,56953,1620.5
0,56954,1620.5
0,56955,1620.5
0,56956,1620.5
0,56957,1620.5
0,56958,1709.0
0,56959,1692.0
0,56960,1714.0
0,56961,1694.0
0,56962,1717.0
0,56963,1695.0
0,56964,1714.0
0,56965,1695.0
0,56966,1718.0
0,56967,1697.0
0,56968,1719.0
0,56969,1698.0
0,56970,1620.5
0,56971,1620.5
0,56972,1620.5
0,56973,1620.5
0,56974,1620.5
0,56975,1620.5
0,56976,1620.5
0,56977,1620.5
0,56978,1620.5
0,56979,1684.0
0,56980,1709.0
0,56981,1690.0
0,56982,1714.0
0,56983,1693.0
0,56984,1716.0
0,56985,1692.0
0,56986,1716.0
0,56987,1695.0
0,56988,1718.0
0,56989,1697.0
0,56990,1719.0
0,56991,1620.5
0,56992,1620.5
0,56993,1620.5
0,56994,1620.5
0,56995,1620.5
0,56996,1620.5
0,56997,1709.0
0,56998,1692.0
0,56999,1714.0
0,57000,1694.0
0,57001,1717.0
0,57002,1695.0
0,57003,1714.0
0,57004,1695.0
0,57005,1718.0
0,57006,1697.0
0,57007,1719.0
0,57008,1698.0
0,57009,1620.5
0,57010,1620.5
0,57011,1620.5
0,57012,1620.5
0,57013,1620.5
0,57014,1620.5
0,57015,1620.5
0,57016,1620.5
0,57017,1620.5
0,57018,1684.0
0,57019,1709.0
0,57020,1690.0
0,57021,1713.0
0,57022,1693.0
0,57023,1716.0
0,57024,1692.0
0,57025,1716.0
0,57026,1695.0
0,57027,1718.0
0,57028,1697.0
0,57029,1718.0
0,57030,1620.5
0,57031,1620.5
0,57032,1620.5
0,57033,1620.5
0,57034,1620.5
0,57035,1620.5
0,57036,1709.0
0,57037,1692.0
0,57038,1714.0
0,57039,1694.0
0,57040,1717.0
0,57041,1697.0
0,57042,1714.0
0,57043,1695.0
0,57044,1718.0
0,57045,1697.0
0,57046,1719.0
0,57047,1698.0
0,57048,1620.5
0,57049,1620.5
0,57050,1620.5
0,57051,1620.5
0,57052,1620.5
0,57053,1620.5
0,57054,1620.5
0,57055,1620.5
0,57056,1620.5
0,57057,1680.0
0,57058,1704.0
0,57059,1687.0
0,57060,1709.0
0,57061,1689.0
0,57062,1712.0
0,57063,1688.0
0,57064,1712.0
0,57065,1692.0
0,57066,1716.0
0,57067,1693.0
0,57068,1716.0
0,57069,1618.5
0,57070,1618.5
0,57071,1618.5
0,57072,1618.5
0,57073,1618.5
0,57074,1618.5
0,57075,1707.0
0,57076,1690.0
0,57077,1713.0
0,57078,1693.0
0,57079,1716.0
0,57080,1694.0
0,57081,1713.0
0,57082,1694.0
0,57083,1717.0
0,57084,1697.0
0,57085,1718.0
0,57086,1697.0
0,57087,1620.5
0,57088,1618.5
0,57089,1620.5
0,57090,1620.5
0,57091,1618.5
0,57092,1620.5
0,57093,1620.5
0,57094,1618.5
0,57095,1618.5
0,57096,1679.0
0,57097,1704.0
0,57098,1687.0
0,57099,1709.0
0,57100,1689.0
0,57101,1712.0
0,57102,1688.0
0,57103,1712.0
0,57104,1692.0
0,57105,1714.0
0,57106,1694.0
0,57107,1716.0
0,57108,1618.5
0,57109,1618.5
0,57110,1618.5
0,57111,1618.5
0,57112,1618.5
0,57113,1618.5
0,57114,1707.0
0,57115,1690.0
0,57116,1713.0
0,57117,1693.0
0,57118,1716.0
0,57119,1694.0
0,57120,1713.0
0,57121,1694.0
0,57122,1717.0
0,57123,1695.0
0,57124,1718.0
0,57125,1697.0
0,57126,1620.5
0,57127,1618.5
0,57128,1620.5
0,57129,1620.5
0,57130,1618.5
0,57131,1618.5
0,57132,1618.5
0,57133,1618.5
0,57134,1618.5
0,57135,1684.0
0,57136,1709.0
0,57137,1690.0
0,57138,1713.0
0,57139,1693.0
0,57140,1716.0
0,57141,1690.0
0,57142,1716.0
0,57143,1694.0
0,57144,1717.0
0,57145,1697.0
0,57146,1718.0
0,57147,1620.5
0,57148,1620.5
0,57149,1620.5
0,57150,1618.5
0,57151,1620.5
0,57152,1620.5
0,57153,1709.0
0,57154,1692.0
0,57155,1714.0
0,57156,1694.0
0,57157,1717.0
0,57158,1695.0
0,57159,1714.0
0,57160,1695.0
0,57161,1718.0
0,57162,1697.0
0,57163,1718.0
0,57164,1698.0
0,57165,1620.5
0,57166,1620.5
0,57167,1620.5
0,57168,1620.5
0,57169,1620.5
0,57170,1620.5
0,57171,1620.5
0,57172,1620.5
0,57173,1620.5
0,57174,1684.0
0,57175,1709.0
0,57176,1690.0
0,57177,1713.0
0,57178,1693.0
0,57179,1716.0
0,57180,1692.0
0,57181,1716.0
0,57182,1695.0
0,57183,1718.0
0,57184,1697.0
0,57185,1719.0
0,57186,1620.5
0,57187,1620.5
0,57188,1620.5
0,57189,1620.5
0,57190,1620.5
0,57191,1620.5
0,57192,1709.0
0,57193,1692.0
0,57194,1714.0
0,57195,1694.0
0,57196,1717.0
0,57197,1695.0
0,57198,1714.0
0,57199,1695.0
0,57200,1718.0
0,57201,1697.0
0,57202,1719.0
0,57203,1698.0
0,57204,1620.5
0,57205,1620.5
0,57206,1620.5
0,57207,1620.5
0,57208,1620.5
0,57209,1620.5
0,57210,1620.5
0,57211,1620.5
0,57212,1620.5
0,57213,1684.0
0,57214,1709.0
0,57215,1690.0
0,57216,1714.0
0,57217,1693.0
0,57218,1716.0
0,57219,1692.0
0,57220,1716.0
0,57221,1695.0
0,57222,1718.0
0,57223,1697.0
0,57224,1719.0
0,57225,1620.5
0,57226,1620.5
0,57227,1620.5
0,57228,1620.5
0,57229,1620.5
0,57230,1620.5
0,57231,1709.0
0,57232,1692.0
0,57233,1714.0
0,57234,1694.0
0,57235,1717.0
0,57236,1697.0
0,57237,1714.0
0,57238,1695.0
0,57239,1718.0
0,57240,1697.0
0,57241,1719.0
0,57242,1698.0
0,57243,1620.5
0,57244,1620.5
0,57245,1620.5
0,57246,1620.5
0,57247,1620.5
0,57248,1620.5
0,57249,1620.5
0,57250,1620.5
0,57251,1618.5
0,57252,1679.0
0,57253,1704.0
0,57254,1687.0
0,57255,1709.0
0,57256,1689.0
0,57257,1712.0
0,57258,1688.0
0,57259,1712.0
0,57260,1693.0
0,57261,1714.0
0,57262,1694.0
0,57263,1716.0
0,57264,1618.5
0,57265,1618.5
0,57266,1618.5
0,57267,1618.5
0,57268,1618.5
0,57269,1618.5
0,57270,1707.0
0,57271,1689.0
0,57272,1713.0
0,57273,1693.0
0,57274,1716.0
0,57275,1694.0
0,57276,1713.0
0,57277,1694.0
0,57278,1717.0
0,57279,1695.0
0,57280,1718.0
0,57281,1697.0
0,57282,1620.5
0,57283,1618.5
0,57284,1620.5
0,57285,1618.5
0,57286,1618.5
0,57287,1618.5
0,57288,1618.5
0,57289,1618.5
0,57290,1618.5
0,57291,1680.0
0,57292,1705.0
0,57293,1688.0
0,57294,1711.0
0,57295,1690.0
0,57296,1713.0
0,57297,1689.0
0,57298,1713.0
0,57299,1693.0
0,57300,1716.0
0,57301,1694.0
0,57302,1717.0
0,57303,1620.5
0,57304,1618.5
0,57305,1618.5
0,57306,1618.5
0,57307,1618.5
0,57308,1618.5
0,57309,1708.0
0,57310,1690.0
0,57311,1713.0
0,57312,1693.0
0,57313,1716.0
0,57314,1695.0
0,57315,1713.0
0,57316,1695.0
0,57317,1717.0
0,57318,1695.0
0,57319,1718.0
0,57320,1698.0
0,57321,1620.5
0,57322,1618.5
0,57323,1620.5
0,57324,1620.5
0,57325,1618.5
0,57326,1618.5
0,57327,1618.5
0,57328,1618.5
0,57329,1618.5
0,57330,1684.0
0,57331,1709.0
0,57332,1690.0
0,57333,1713.0
0,57334,1693.0
0,57335,1716.0
0,57336,1692.0
0,57337,1716.0
0,57338,1694.0
0,57339,1717.0
0,57340,1695.0
0,57341,1718.0
0,57342,1620.5
0,57343,1620.5
0,57344,1620.5
0,57345,1618.5
0,57346,1620.5
0,57347,1620.5
0,57348,1709.0
0,57349,1692.0
0,57350,1714.0
0,57351,1694.0
0,57352,1717.0
0,57353,1695.0
0,57354,1714.0
0,57355,1695.0
0,57356,1718.0
0,57357,1697.0
0,57358,1719.0
0,57359,1698.0
0,57360,1620.5
0,57361,1620.5
0,57362,1620.5
0,57363,1620.5
0,57364,1620.5
0,57365,1620.5
0,57366,1620.5
0,57367,1620.5
0,57368,1620.5
0,57369,1684.0
0,57370,1709.0
0,57371,1690.0
0,57372,1714.0
0,57373,1693.0
0,57374,1716.0
0,57375,1692.0
0,57376,1716.0
0,57377,1694.0
0,57378,1718.0
0,57379,1697.0
0,57380,1718.0
0,57381,1620.5
0,57382,1620.5
0,57383,1620.5
0,57384,1620.5
0,57385,1620.5
0,57386,1620.5
0,57387,1709.0
0,57388,1692.0
0,57389,1714.0
0,57390,1694.0
0,57391,1717.0
0,57392,1695.0
0,57393,1714.0
0,57394,1695.0
0,57395,1718.0
0,57396,1697.0
0,57397,1719.0
0,57398,1698.0
0,57399,1620.5
0,57400,1620.5
0,57401,1620.5
0,57402,1620.5
0,57403,1620.5
0,57404,1620.5
0,57405,1620.5
0,57406,1620.5
0,57407,1620.5
0,57408,1684.0
0,57409,1709.0
0,57410,1690.0
0,57411,1713.0
0,57412,1693.0
0,57413,1716.0
0,57414,1692.0
0,57415,1716.0
0,57416,1695.0
0,57417,1718.0
0,57418,1697.0
0,57419,1719.0
0,57420,1620.5
0,57421,1620.5
0,57422,1620.5
0,57423,1620.5
0,57424,1620.5
0,57425,1620.5
0,57426,1709.0
0,57427,1692.0
0,57428,1714.0
0,57429,1694.0
0,57430,1717.0
0,57431,1695.0
0,57432,1714.0
0,57433,1695.0
0,57434,1718.0
0,57435,1697.0
0,57436,1719.0
0,57437,1698.0
0,57438,1620.5
0,57439,1620.5
0,57440,1620.5
0,57441,1620.5
0,57442,1620.5
0,57443,1620.5
0,57444,1620.5
0,57445,1620.5
0,57446,1620.5
0,57447,1684.0
0,57448,1709.0
0,57449,1690.0
0,57450,1713.0
0,57451,1693.0
0,57452,1716.0
0,57453,1692.0
0,57454,1716.0
0,57455,1694.0
0,57456,1718.0
0,57457,1697.0
0,57458,1718.0
0,57459,1620.5
0,57460,1620.5
0,57461,1620.5
0,57462,1620.5
0,57463,1620.5
0,57464,1620.5
0,57465,1709.0
0,57466,1692.0
0,57467,1714.0
0,57468,1694.0
0,57469,1717.0
0,57470,1697.0
0,57471,1714.0
0,57472,1695.0
0,57473,1718.0
0,57474,1697.0
0,57475,1719.0
0,57476,1698.0
0,57477,1620.5
0,57478,1620.5
0,57479,1620.5
0,57480,1620.5
0,57481,1621.5
0,57482,1620.5
0,57483,1620.5
0,57484,1620.5
0,57485,1620.5
0,57486,1684.0
0,57487,1709.0
0,57488,1690.0
0,57489,1713.0
0,57490,1693.0
0,57491,1716.0
0,57492,1692.0
0,57493,1716.0
0,57494,1694.0
0,57495,1717.0
0,57496,1697.0
0,57497,1718.0
0,57498,1620.5
0,57499,1620.5
0,57500,1620.5
0,57501,1620.5
0,57502,1620.5
0,57503,1620.5
0,57504,1709.0
0,57505,1692.0
0,57506,1714.0
0,57507,1694.0
0,57508,1717.0
0,57509,1697.0
0,57510,1714.0
0,57511,1695.0
0,57512,1718.0
0,57513,1697.0
0,57514,1719.0
0,57515,1698.0
0,57516,1620.5
0,57517,1620.5
0,57518,1620.5
0,57519,1620.5
0,57520,1620.5
0,57521,1620.5
0,57522,1620.5
0,57523,1620.5
0,57524,1620.5
0,57525,1684.0
0,57526,1709.0
0,57527,1690.0
0,57528,1714.0
0,57529,1693.0
0,57530,1716.0
0,57531,1692.0
0,57532,1716.0
0,57533,1695.0
0,57534,1718.0
0,57535,1697.0
0,57536,1719.0
0,57537,1620.5
0,57538,1620.5
0,57539,1620.5
0,57540,1620.5
0,57541,1620.5
0,57542,1620.5
0,57543,1709.0
0,57544,1692.0
0,57545,1714.0
0,57546,1694.0
0,57547,1717.0
0,57548,1695.0
0,57549,1714.0
0,57550,1695.0
0,57551,1718.0
0,57552,1697.0
0,57553,1719.0
0,57554,1698.0
0,57555,1620.5
0,57556,1620.5
0,57557,1620.5
0,57558,1621.5
0,57559,1620.5
0,57560,1620.5
0,57561,1620.5
0,57562,1620.5
0,57563,1620.5
0,57564,1679.0
0,57565,1704.0
0,57566,1687.0
0,57567,1709.0
0,57568,1689.0
0,57569,1712.0
0,57570,1688.0
0,57571,1712.0
0,57572,1693.0
0,57573,1714.0
0,57574,1693.0
0,57575,1717.0
0,57576,1618.5
0,57577,1618.5
0,57578,1618.5
0,57579,1618.5
0,57580,1618.5
0,57581,1618.5
0,57582,1707.0
0,57583,1690.0
0,57584,1713.0
0,57585,1693.0
0,57586,1716.0
0,57587,1694.0
0,57588,1713.0
0,57589,1694.0
0,57590,1717.0
0,57591,1695.0
0,57592,1718.0
0,57593,1697.0
0,57594,1620.5
0,57595,1618.5
0,57596,1620.5
0,57597,1618.5
0,57598,1618.5
0,57599,1618.5
0,57600,1618.5
0,57601,1618.5
0,57602,1618.5
0,57603,1679.0
0,57604,1704.0
0,57605,1687.0
0,57606,1709.0
0,57607,1689.0
0,57608,1712.0
0,57609,1688.0
0,57610,1712.0
0,57611,1692.0
0,57612,1714.0
0,57613,1694.0
0,57614,1716.0
0,57615,1618.5
0,57616,1618.5
0,57617,1618.5
0,57618,1618.5
0,57619,1618.5
0,57620,1618.5
0,57621,1707.0
0,57622,1689.0
0,57623,1713.0
0,57624,1693.0
0,57625,1716.0
0,57626,1694.0
0,57627,1713.0
0,57628,1694.0
0,57629,1717.0
0,57630,1697.0
0,57631,1718.0
0,57632,1697.0
0,57633,1620.5
0,57634,1618.5
0,57635,1620.5
0,57636,1618.5
0,57637,1618.5
0,57638,1618.5
0,57639,1618.5
0,57640,1618.5
0,57641,1618.5
0,57642,1679.0
0,57643,1704.0
0,57644,1687.0
0,57645,1709.0
0,57646,1689.0
0,57647,1712.0
0,57648,1688.0
0,57649,1712.0
0,57650,1692.0
0,57651,1714.0
0,57652,1694.0
0,57653,1716.0
0,57654,1618.5
0,57655,1618.5
0,57656,1618.5
0,57657,1618.5
0,57658,1618.5
0,57659,1618.5
0,57660,1707.0
0,57661,1690.0
0,57662,1713.0
0,57663,1693.0
0,57664,1716.0
0,57665,1694.0
0,57666,1713.0
0,57667,1694.0
0,57668,1717.0
0,57669,1695.0
0,57670,1718.0
0,57671,1697.0
0,57672,1620.5
0,57673,1618.5
0,57674,1620.5
0,57675,1618.5
0,57676,1618.5
0,57677,1618.5
0,57678,1618.5
0,57679,1618.5
0,57680,1618.5
0,57681,1679.0
0,57682,1704.0
0,57683,1687.0
0,57684,1708.0
0,57685,1689.0
0,57686,1712.0
0,57687,1688.0
0,57688,1712.0
0,57689,1692.0
0,57690,1714.0
0,57691,1693.0
0,57692,1716.0
0,57693,1618.5
0,57694,1618.5
0,57695,1618.5
0,57696,1618.5
0,57697,1618.5
0,57698,1618.5
0,57699,1707.0
0,57700,1689.0
0,57701,1712.0
0,57702,1693.0
0,57703,1714.0
0,57704,1694.0
0,57705,1713.0
0,57706,1694.0
0,57707,1717.0
0,57708,1695.0
0,57709,1718.0
0,57710,1697.0
0,57711,1620.5
0,57712,1618.5
0,57713,1618.5
0,57714,1618.5
0,57715,1618.5
0,57716,1618.5
0,57717,1618.5
0,57718,1618.5
0,57719,1618.5
0,57720,1679.0
0,57721,1704.0
0,57722,1687.0
0,57723,1709.0
0,57724,1689.0
0,57725,1712.0
0,57726,1688.0
0,57727,1712.0
0,57728,1692.0
0,57729,1714.0
0,57730,1693.0
0,57731,1716.0
0,57732,1618.5
0,57733,1618.5
0,57734,1618.5
0,57735,1618.5
0,57736,1618.5
0,57737,1618.5
0,57738,1707.0
0,57739,1690.0
0,57740,1713.0
0,57741,1693.0
0,57742,1714.0
0,57743,1694.0
0,57744,1713.0
0,57745,1693.0
0,57746,1716.0
0,57747,1695.0
0,57748,1718.0
0,57749,1697.0
0,57750,1620.5
0,57751,1618.5
0,57752,1620.5
0,57753,1618.5
0,57754,1618.5
0,57755,1618.5
0,57756,1618.5
0,57757,1618.5
0,57758,1618.5
0,57759,1679.0
0,57760,1704.0
0,57761,1687.0
0,57762,1708.0
0,57763,1689.0
0,57764,1712.0
0,57765,1688.0
0,57766,1712.0
0,57767,1692.0
0,57768,1714.0
0,57769,1693.0
0,57770,1716.0
0,57771,1618.5
0,57772,1618.5
0,57773,1618.5
0,57774,1618.5
0,57775,1618.5
0,57776,1618.5
0,57777,1707.0
0,57778,1690.0
0,57779,1712.0
0,57780,1692.0
0,57781,1714.0
0,57782,1694.0
0,57783,1713.0
0,57784,1694.0
0,57785,1716.0
0,57786,1695.0
0,57787,1717.0
0,57788,1697.0
0,57789,1620.5
0,57790,1618.5
0,57791,1618.5
0,57792,1618.5
0,57793,1618.5
0,57794,1618.5
0,57795,1618.5
0,57796,1618.5
0,57797,1618.5
0,57798,1683.0
0,57799,1708.0
0,57800,1690.0
0,57801,1713.0
0,57802,1693.0
0,57803,1716.0
0,57804,1690.0
0,57805,1714.0
0,57806,1694.0
0,57807,1717.0
0,57808,1695.0
0,57809,1718.0
0,57810,1620.5
0,57811,1618.5
0,57812,1620.5
0,57813,1618.5
0,57814,1618.5
0,57815,1618.5
0,57816,1708.0
0,57817,1692.0
0,57818,1714.0
0,57819,1693.0
0,57820,1716.0
0,57821,1695.0
0,57822,1714.0
0,57823,1695.0
0,57824,1717.0
0,57825,1695.0
0,57826,1718.0
0,57827,1697.0
0,57828,1620.5
0,57829,1620.5
0,57830,1620.5
0,57831,1618.5
0,57832,1618.5
0,57833,1618.5
0,57834,1618.5
0,57835,1620.5
0,57836,1618.5
0,57837,1679.0
0,57838,1704.0
0,57839,1687.0
0,57840,1708.0
0,57841,1689.0
0,57842,1712.0
0,57843,1688.0
0,57844,1712.0
0,57845,1692.0
0,57846,1714.0
0,57847,1693.0
0,57848,1716.0
0,57849,1618.5
0,57850,1618.5
0,57851,1618.5
0,57852,1618.5
0,57853,1618.5
0,57854,1618.5
0,57855,1707.0
0,57856,1689.0
0,57857,1712.0
0,57858,1693.0
0,57859,1714.0
0,57860,1694.0
0,57861,1713.0
0,57862,1693.0
0,57863,1716.0
0,57864,1695.0
0,57865,1717.0
0,57866,1697.0
0,57867,1620.5
0,57868,1618.5
0,57869,1618.5
0,57870,1618.5
0,57871,1618.5
0,57872,1618.5
0,57873,1618.5
0,57874,1618.5
0,57875,1618.5
0,57876,1680.0
0,57877,1705.0
0,57878,1688.0
0,57879,1711.0
0,57880,1690.0
0,57881,1713.0
0,57882,1689.0
0,57883,1713.0
0,57884,1693.0
0,57885,1716.0
0,57886,1694.0
0,57887,1717.0
0,57888,1620.5
0,57889,1618.5
0,57890,1618.5
0,57891,1618.5
0,57892,1618.5
0,57893,1618.5
0,57894,1707.0
0,57895,1690.0
0,57896,1713.0
0,57897,1693.0
0,57898,1716.0
0,57899,1694.0
0,57900,1713.0
0,57901,1694.0
0,57902,1717.0
0,57903,1695.0
0,57904,1718.0
0,57905,1697.0
0,57906,1620.5
0,57907,1618.5
0,57908,1618.5
0,57909,1618.5
0,57910,1618.5
0,57911,1618.5
0,57912,1618.5
0,57913,1618.5
0,57914,1618.5
0,57915,1684.0
0,57916,1708.0
0,57917,1690.0
0,57918,1713.0
0,57919,1693.0
0,57920,1716.0
0,57921,1690.0
0,57922,1716.0
0,57923,1694.0
0,57924,1717.0
0,57925,1695.0
0,57926,1718.0
0,57927,1620.5
0,57928,1618.5
0,57929,1620.5
0,57930,1618.5
0,57931,1618.5
0,57932,1618.5
0,57933,1708.0
0,57934,1690.0
0,57935,1714.0
0,57936,1694.0
0,57937,1716.0
0,57938,1695.0
0,57939,1714.0
0,57940,1695.0
0,57941,1717.0
0,57942,1697.0
0,57943,1718.0
0,57944,1697.0
0,57945,1620.5
0,57946,1620.5
0,57947,1620.5
0,57948,1620.5
0,57949,1618.5
0,57950,1618.5
0,57951,1618.5
0,57952,1618.5
0,57953,1618.5
0,57954,1679.0
0,57955,1704.0
0,57956,1685.0
0,57957,1708.0
0,57958,1689.0
0,57959,1712.0
0,57960,1688.0
0,57961,1712.0
0,57962,1692.0
0,57963,1714.0
0,57964,1693.0
0,57965,1716.0
0,57966,1618.5
0,57967,1618.5
0,57968,1618.5
0,57969,1618.5
0,57970,1618.5
0,57971,1618.5
0,57972,1707.0
0,57973,1689.0
0,57974,1712.0
0,57975,1693.0
0,57976,1714.0
0,57977,1694.0
0,57978,1713.0
0,57979,1694.0
0,57980,1716.0
0,57981,1695.0
0,57982,1717.0
0,57983,1697.0
0,57984,1618.5
0,57985,1618.5
0,57986,1618.5
0,57987,1618.5
0,57988,1618.5
0,57989,1618.5
0,57990,1618.5
0,57991,1618.5
0,57992,1618.5
0,57993,1683.0
0,57994,1708.0
0,57995,1689.0
0,57996,1712.0
0,57997,1692.0
0,57998,1714.0
0,57999,1690.0
0,58000,1714.0
0,58001,1694.0
0,58002,1717.0
0,58003,1695.0
0,58004,1718.0
0,58005,1620.5
0,58006,1618.5
0,58007,1620.5
0,58008,1618.5
0,58009,1618.5
0,58010,1618.5
0,58011,1708.0
0,58012,1692.0
0,58013,1713.0
0,58014,1693.0
0,58015,1716.0
0,58016,1695.0
0,58017,1714.0
0,58018,1695.0
0,58019,1717.0
0,58020,1697.0
0,58021,1718.0
0,58022,1698.0
0,58023,1620.5
0,58024,1618.5
0,58025,1620.5
0,58026,1618.5
0,58027,1618.5
0,58028,1618.5
0,58029,1618.5
0,58030,1618.5
0,58031,1618.5
0,58032,1683.0
0,58033,1707.0
0,58034,1689.0
0,58035,1712.0
0,58036,1692.0
0,58037,1714.0
0,58038,1690.0
0,58039,1714.0
0,58040,1693.0
0,58041,1717.0
0,58042,1695.0
0,58043,1718.0
0,58044,1620.5
0,58045,1618.5
0,58046,1620.5
0,58047,1618.5
0,58048,1618.5
0,58049,1618.5
0,58050,1708.0
0,58051,1690.0
0,58052,1714.0
0,58053,1693.0
0,58054,1716.0
0,58055,1695.0
0,58056,1714.0
0,58057,1694.0
0,58058,1717.0
0,58059,1697.0
0,58060,1718.0
0,58061,1698.0
0,58062,1620.5
0,58063,1618.5
0,58064,1620.5
0,58065,1620.5
0,58066,1620.5
0,58067,1618.5
0,58068,1618.5
0,58069,1618.5
0,58070,1618.5
0,58071,1679.0
0,58072,1704.0
0,58073,1687.0
0,58074,1708.0
0,58075,1689.0
0,58076,1712.0
0,58077,1688.0
0,58078,1712.0
0,58079,1692.0
0,58080,1714.0
0,58081,1693.0
0,58082,1716.0
